,ID_REF,GSM4030288,GSM4030289,GSM4030290,GSM4030291,GSM4030292,GSM4030293,GSM4030294
7765,17236620,3.28019,3.409,3.3063599999999997,4.33657,4.67019,3.6512300000000004,3.52095
7766,17236623,5.35115,4.69669,4.72595,5.1178,5.98632,5.46064,4.45294
7767,17236636,4.39674,3.82714,4.39048,3.7052400000000003,3.9872,3.90224,4.00547
7768,17236638,5.53257,5.70239,5.45615,6.2255199999999995,6.44658,6.26464,5.96457
7769,17236662,6.644139999999999,6.65477,6.23393,6.31505,6.91366,6.1878,6.50685
7770,17236681,8.00992,8.14415,8.220310000000001,7.850960000000001,7.633139999999999,7.9553199999999995,8.062710000000001
7771,17236688,6.46234,6.03939,5.52687,5.56226,5.52096,5.74783,5.852180000000001
7772,17236705,5.24329,4.667,4.842219999999999,5.20395,4.7721800000000005,4.84265,5.0129
7773,17236708,8.91115,6.8792,7.6789,7.78251,7.94057,7.66257,7.90287
7774,17236727,4.60799,3.89226,3.5209699999999997,4.24765,4.04804,4.1518,4.39286
7775,17236729,3.89836,4.0164,3.86708,4.9285,3.99336,3.8782,3.7011800000000004
7776,17236733,4.55627,4.99596,4.29455,5.20909,5.06874,4.81955,4.95429
7777,17236739,7.79633,7.437010000000001,7.70352,7.3633,8.03347,7.31805,7.802510000000001
7778,17236745,4.55998,4.2035599999999995,4.5404,3.63761,4.17437,3.7129199999999996,4.4667699999999995
7779,17236747,3.27221,3.13489,3.2347099999999998,3.53135,3.10067,2.90168,2.9614599999999998
7780,17236752,4.94767,4.85719,4.7759599999999995,5.11636,4.90966,4.91514,4.6503
7781,17236754,8.09726,7.97772,8.73301,8.27116,8.56231,8.28164,8.31524
7782,17236787,7.80731,7.77452,7.988589999999999,7.781630000000001,7.42145,7.47945,7.46483
7783,17236792,3.8291800000000005,3.8257199999999996,3.4045199999999998,3.8702300000000003,3.68782,3.94311,3.55175
7784,17236798,2.76454,2.8651299999999997,2.8753,3.87037,2.8001099999999997,2.95608,2.39241
7785,17236800,3.61829,7.77257,8.3686,4.92155,3.81989,6.32331,4.044569999999999
7786,17236811,3.63292,6.03598,6.94292,3.6740199999999996,3.6149699999999996,4.17162,3.7251199999999995
7787,17236816,4.10388,3.93655,4.1024,4.14297,4.2918,3.9696,4.13903
7788,17236821,3.62491,3.61091,4.08461,3.89569,3.7167,3.7812900000000003,3.56857
7789,17236832,4.00724,4.36873,4.0492099999999995,4.2205699999999995,4.067019999999999,3.9312199999999997,4.24112
7790,17236836,9.94387,9.21461,10.289000000000001,9.47598,9.5626,9.407119999999999,9.5363
7791,17236860,7.86413,7.31729,8.284410000000001,7.701230000000001,7.3116,7.73503,8.343639999999999
7792,17236878,8.6188,8.18471,8.58941,8.472610000000001,8.3764,8.92499,9.2773
7793,17236882,7.24175,6.820530000000001,7.02727,6.28635,6.8910800000000005,6.584280000000001,7.0843
7794,17236888,2.81026,3.2918800000000004,3.51785,4.09543,3.11275,3.56606,3.11163
7795,17236892,3.0773200000000003,3.53833,3.3507599999999997,3.7662199999999997,3.07111,3.477,3.20437
7796,17236896,3.2034700000000003,3.79768,5.39895,5.44447,4.5223,4.77284,4.08071
7797,17236900,5.22875,3.8736599999999997,4.883780000000001,4.90149,4.51449,4.31795,4.44416
7798,17236915,1.67405,3.00705,1.7398099999999999,1.24326,2.7241400000000002,1.76204,2.7763
7799,17236919,4.42978,4.40563,4.58895,4.881130000000001,4.63146,4.95681,4.75274
7800,17236922,5.53264,5.529380000000001,5.78737,6.11169,5.38923,5.94116,5.8215900000000005
7801,17236924,5.53264,5.529380000000001,5.78737,6.11169,5.38923,5.94116,5.8215900000000005
7802,17236926,6.91175,6.8913899999999995,7.0164100000000005,7.227639999999999,6.99655,7.32223,6.91039
7803,17236931,4.42978,4.40563,4.58895,4.881130000000001,4.63146,4.95681,4.75274
7804,17236934,9.54992,7.97432,8.90129,8.34581,8.08925,8.66013,8.06824
7805,17236990,3.1726099999999997,3.25412,3.3761300000000003,3.81014,3.4882,3.24231,3.08811
7806,17237004,2.97502,3.73745,2.70486,3.66022,3.3933,3.21254,3.2113400000000003
7807,17237006,2.5874599999999996,2.49494,2.8178799999999997,2.93681,2.6755299999999997,2.4590400000000003,2.53998
7808,17237026,2.63462,2.84877,2.54471,2.7103099999999998,2.98458,2.03907,2.39418
7809,17237028,5.67023,6.26013,5.9818,5.38022,5.64198,4.88673,6.607130000000001
7810,17237033,4.63813,4.94568,5.091,5.35584,5.06553,4.94458,4.96759
7811,17237035,5.529,7.04328,8.98214,7.0511800000000004,4.233630000000001,7.3122300000000005,3.7710800000000004
7812,17237051,1.48471,1.2403600000000001,1.51626,1.2996299999999998,1.48932,1.48397,1.5071299999999999
7813,17237053,4.48414,4.991169999999999,5.02208,5.27551,4.782109999999999,5.49949,5.321269999999999
7814,17237062,6.42751,6.81123,6.88553,6.99556,6.642580000000001,7.27785,7.31238
7815,17237065,6.42751,6.81123,6.88553,6.99556,6.642580000000001,7.27785,7.31238
7816,17237068,6.42751,6.81123,6.88553,6.99556,6.642580000000001,7.27785,7.31238
7817,17237071,6.42751,6.81123,6.88553,6.99556,6.642580000000001,7.27785,7.31238
7818,17237074,5.884469999999999,6.09898,6.03979,6.33561,5.4205,6.04814,6.07695
7819,17237077,2.7286900000000003,2.14945,1.95822,2.5350200000000003,2.2520700000000002,2.40977,1.9422700000000002
7820,17237079,4.76432,5.0176099999999995,5.37735,5.44528,4.99694,4.946269999999999,4.80232
7821,17237084,8.30562,8.13488,8.31028,8.33112,8.40666,8.09731,8.07897
7822,17237092,7.95595,7.8559,7.978330000000001,8.25349,8.0607,7.89058,7.96825
7823,17237094,9.60181,9.3585,10.0408,9.6465,8.86238,8.80246,8.644919999999999
7824,17237130,2.74119,2.53675,2.6815700000000002,2.4631,2.30039,2.52908,2.99383
7825,17237132,3.99802,3.91048,3.95139,4.13267,3.83636,3.9841,4.02797
7826,17237142,8.94839,8.76649,9.29122,9.12653,9.0901,8.99483,8.92651
7827,17237170,5.95242,6.42865,7.0518,6.46392,6.28757,6.446000000000001,6.948189999999999
7828,17237180,8.64328,8.48302,8.9664,9.10806,8.84565,8.19182,7.892530000000001
7829,17237182,3.70911,3.9519300000000004,4.31409,4.83929,4.2751,3.81866,3.69549
7830,17237186,8.54204,6.59488,7.655530000000001,7.2392,8.36046,8.00445,7.66631
7831,17237206,2.6362400000000004,3.12237,3.5095400000000003,3.5967300000000004,3.21714,3.21101,3.59352
7832,17237208,8.12926,6.395169999999999,6.894889999999999,7.118589999999999,8.01476,7.943039999999999,8.2012
7833,17237217,10.6427,10.0884,10.2233,9.88418,9.59882,10.0107,10.1374
7834,17237219,8.96006,8.784130000000001,9.10064,9.21615,9.48374,9.04076,8.88273
7835,17237247,6.2337,5.45236,5.81185,6.06569,5.26567,5.594869999999999,5.06209
7836,17237252,11.4796,10.9751,11.1563,11.4629,11.0554,11.2962,11.1612
7837,17237273,10.8164,9.77715,9.855310000000001,10.6018,9.70545,9.19812,8.726
7838,17237275,8.464369999999999,7.277019999999999,7.89779,8.25618,7.7054800000000006,7.606439999999999,6.90918
7839,17237280,6.51276,6.113569999999999,5.89316,6.12937,5.27836,6.05823,5.820869999999999
7840,17237284,9.23739,8.9098,9.46205,9.256839999999999,9.23498,9.33924,9.42942
7841,17237298,4.1641900000000005,4.5314,3.72321,4.38627,4.20225,4.65485,4.397880000000001
7842,17237305,3.15758,3.10527,3.14907,3.97988,3.0636400000000004,3.3477699999999997,3.37581
7843,17237313,4.4662,4.35104,4.03596,4.1769099999999995,4.17457,3.9639,4.18004
7844,17237336,4.18623,4.79173,4.78943,3.98878,4.1669,3.93488,3.4661699999999995
7845,17237343,2.99642,3.23541,3.3971699999999996,3.16019,3.21372,3.05867,3.06145
7846,17237351,3.3773800000000005,3.8652599999999997,3.34575,3.96825,3.5198699999999996,3.6386300000000005,3.81545
7847,17237353,2.69507,2.50597,3.05024,3.91908,3.4773400000000003,3.3198199999999995,2.7701700000000002
7848,17237356,4.85013,4.81555,5.6182300000000005,5.31308,4.77846,4.54868,4.64352
7849,17237359,3.5159800000000003,3.57879,2.86781,4.309880000000001,3.9603800000000002,3.1914700000000003,3.06875
7850,17237361,8.72182,8.33554,8.66137,8.69482,8.48201,8.560989999999999,8.22659
7851,17237400,4.39524,4.66723,4.8766099999999994,5.36609,4.69245,4.98266,4.79053
7852,17237405,5.25167,6.00548,5.49924,6.53223,5.67508,7.03561,4.84443
7853,17237412,3.4821699999999995,3.4243,3.71705,3.6257900000000003,3.5171900000000003,3.31695,3.45534
7854,17237426,4.65227,4.73369,5.05084,5.0349699999999995,4.65774,4.75973,4.84345
7855,17237451,5.29824,5.609369999999999,5.70012,5.11302,5.4082,5.18739,4.96362
7856,17237490,2.22632,1.58513,2.2759400000000003,2.11714,1.87296,1.8205200000000001,1.56921
7857,17237492,5.20228,5.22317,5.0553099999999995,5.5660300000000005,5.261480000000001,5.16605,5.09415
7858,17237496,5.190980000000001,4.955830000000001,4.698259999999999,5.0628,4.78191,4.63174,4.98905
7859,17237502,6.21657,5.1098099999999995,4.7962,4.97895,5.27829,5.59422,5.26813
7860,17237505,2.8769400000000003,2.65176,2.75556,2.8888599999999998,2.66509,2.65574,2.60822
7861,17237510,5.51015,5.08169,5.15787,5.2809800000000005,4.684130000000001,5.14191,4.9538199999999994
7862,17237515,3.72465,3.6637199999999996,3.3056,4.24445,3.84731,3.2761,3.6993300000000002
7863,17237522,3.75684,4.0379,4.34592,3.90781,3.8268699999999995,3.76609,3.66826
7864,17237534,4.79076,4.65066,4.8162400000000005,4.79976,4.37881,4.48955,4.8459699999999994
7865,17237537,4.5437199999999995,4.56514,4.72224,4.50317,4.73205,4.64877,4.48528
7866,17237541,5.89241,5.715409999999999,6.44682,5.947019999999999,5.64575,5.75631,5.7889800000000005
7867,17237545,2.42945,2.44228,2.4586900000000003,2.80797,2.8672400000000002,2.41194,2.21232
7868,17237547,5.55537,7.02618,7.21368,6.12047,5.22649,7.5864899999999995,6.9371
7869,17237559,3.5291900000000003,3.7017300000000004,3.19541,3.81649,3.84617,3.4998699999999996,3.45919
7870,17237564,9.31668,10.2675,10.8125,9.50966,10.3228,10.8697,10.2339
7871,17237581,1.4162299999999999,1.19211,1.77197,1.3743,1.86021,1.50213,1.51788
7872,17237589,4.25307,4.03709,4.2986699999999995,4.0442800000000005,4.5755,4.1053,4.645490000000001
7873,17237596,5.11333,5.48623,5.83261,5.18907,5.394880000000001,5.25226,5.434019999999999
7874,17237599,4.90682,4.90766,4.73678,4.64403,4.9304,4.6722,4.63322
7875,17237603,3.5396699999999996,3.4869800000000004,3.59744,3.4184900000000003,3.74209,4.02234,3.3362300000000005
7876,17237608,5.15618,5.2068900000000005,5.72803,5.89657,6.36984,5.14636,5.09509
7877,17237647,6.93237,6.95495,7.3717,6.970619999999999,6.85355,7.042160000000001,6.93662
7878,17237665,4.82695,5.0500300000000005,4.89128,4.76279,5.17986,4.85826,4.88345
7879,17237671,3.92176,4.0277400000000005,4.04301,4.40332,4.201309999999999,4.23074,3.69498
7880,17237681,5.22708,5.1817,4.73831,5.02123,5.052969999999999,5.1266300000000005,4.8062
7881,17237685,6.55607,6.17152,6.13633,7.108969999999999,6.545,6.1578800000000005,6.01844
7882,17237687,4.28256,4.2767800000000005,4.30054,4.80234,4.2242,4.39783,4.27309
7883,17237694,4.6676400000000005,5.1009199999999995,4.70145,5.21397,5.17739,4.885190000000001,5.0246
7884,17237698,5.05328,5.2146,4.89778,5.13823,4.65994,5.26745,5.43535
7885,17237701,5.60157,5.79594,5.7621400000000005,5.99974,5.65086,5.36499,5.49736
7886,17237715,9.24847,10.0424,10.1475,9.435039999999999,9.29072,10.1228,10.3807
7887,17237732,3.99444,3.12626,3.5545400000000003,4.03528,3.5336300000000005,3.59706,3.40719
7888,17237751,6.1549,5.84283,6.30094,6.10497,6.25925,6.0239400000000005,5.95046
7889,17237758,3.8885400000000003,3.9414300000000004,3.8988,3.73654,3.79354,4.14884,3.8187300000000004
7890,17237762,5.3314699999999995,5.32052,4.80938,5.33787,5.8868599999999995,4.95109,4.84539
7891,17237767,8.38007,8.49128,8.684239999999999,7.80347,8.57955,8.27665,8.63015
7892,17237784,5.43579,5.51989,5.16904,5.6195,5.2066099999999995,5.34561,5.24881
7893,17237787,4.03541,3.9630400000000003,4.051480000000001,4.27155,4.2461199999999995,4.07655,3.9224300000000003
7894,17237795,2.41008,2.55335,2.56757,2.68245,3.07182,2.06093,2.2026
7895,17237797,3.0638900000000002,2.8507700000000002,2.7834,3.1673400000000003,2.6369700000000003,3.15464,3.42426
7896,17237805,3.4607900000000003,3.26381,3.03556,3.6050800000000005,2.89055,3.43114,3.236
7897,17237807,3.1177900000000003,2.50852,2.90537,3.03165,2.8334599999999996,2.68357,3.0474099999999997
7898,17237811,7.70277,6.19349,6.4058,7.1374,7.33352,6.95985,6.91788
7899,17237833,2.36539,3.4550199999999998,2.67075,2.6165700000000003,3.3995300000000004,3.19089,3.4075300000000004
7900,17237835,6.632289999999999,6.44244,6.46115,6.54166,6.51286,6.8483600000000004,6.5514
7901,17237851,4.58609,4.72835,4.56658,4.562119999999999,4.79483,4.77942,4.6569
7902,17237876,6.00177,5.72032,5.9505099999999995,5.53792,5.76201,5.9955300000000005,5.90826
7903,17237887,4.824669999999999,5.01687,4.70911,4.44744,4.71368,4.05532,4.43042
7904,17237899,9.79223,9.46118,9.84877,9.77818,9.83971,10.1182,9.81063
7905,17237912,6.452719999999999,5.7238,5.883859999999999,5.658980000000001,5.832990000000001,5.89076,5.41116
7906,17237915,5.18383,5.3464,5.14313,5.50805,5.1809400000000005,5.17186,5.12649
7907,17237937,4.60979,4.76595,4.81479,4.70985,4.64423,4.95368,4.68815
7908,17237952,5.6515699999999995,5.93581,5.76665,5.881,5.71235,5.56407,5.44371
7909,17237958,8.25427,8.11865,8.42044,8.14751,8.03587,8.51253,8.343910000000001
7910,17237975,4.82573,4.36615,4.63898,4.5581,4.30532,4.60224,4.06657
7911,17237978,7.33892,6.8136,6.878430000000001,6.07868,6.31715,6.74499,6.588439999999999
7912,17237984,5.03646,5.158530000000001,5.22651,4.56661,4.96427,5.0423800000000005,4.65824
7913,17238002,8.62642,7.79765,8.28689,7.8175300000000005,8.22907,8.295119999999999,8.30857
7914,17238038,5.025919999999999,5.11655,4.82035,5.21176,5.45961,5.50395,4.907019999999999
7915,17238054,5.15921,5.38503,6.2870099999999995,5.21849,5.78608,5.59532,5.70024
7916,17238061,6.288819999999999,6.02574,6.118930000000001,6.86897,6.15563,6.18445,6.02459
7917,17238064,6.90415,7.020169999999999,6.826160000000001,6.663689999999999,6.8022100000000005,7.55864,7.99092
7918,17238088,5.48001,5.28907,5.63161,5.50103,5.72006,5.688219999999999,5.660830000000001
7919,17238091,5.30469,4.897930000000001,4.86091,5.48767,5.18189,4.9909300000000005,5.18519
7920,17238095,5.1668,4.50116,4.87507,5.4623099999999996,4.46876,4.4820199999999994,4.85594
7921,17238097,8.71054,8.15577,8.86695,8.35769,8.4155,8.794360000000001,9.34662
7922,17238109,5.79582,4.99639,5.90514,5.3445800000000006,5.01325,5.704619999999999,6.0517
7923,17238111,4.16798,4.31144,4.75047,4.35615,4.09858,4.46239,4.54052
7924,17238141,4.753340000000001,4.43392,4.32009,4.4461699999999995,4.51004,4.07702,4.29659
7925,17238150,6.02789,5.47329,5.07431,5.69679,5.5551900000000005,5.30649,5.8053300000000005
7926,17238154,7.09098,5.383859999999999,4.9267900000000004,5.81652,5.46927,6.18761,6.208419999999999
7927,17238162,6.17089,5.85686,4.6995,5.72381,5.81689,6.1477,6.24284
7928,17238172,4.04395,3.5663,4.19031,4.69945,4.36974,4.18447,4.13363
7929,17238179,2.4474,2.5965,2.50618,4.09923,2.66261,3.1799,3.18424
7930,17238184,2.7518,1.7300200000000001,2.04929,2.7402,2.51234,2.5669299999999997,2.68141
7931,17238191,3.82053,4.22918,3.82956,4.31273,3.95966,4.01199,4.03932
7932,17238199,3.6196300000000003,3.65016,3.57102,3.66875,3.73854,3.65717,3.54112
7933,17238208,5.2706800000000005,5.3419,4.66591,5.094530000000001,4.82776,5.28112,5.06307
7934,17238210,10.1104,8.777619999999999,9.33612,9.13475,9.2615,9.46406,9.54231
7935,17238226,10.9681,10.3273,10.5489,10.7035,10.411,10.6122,10.6724
7936,17238236,7.82655,7.142639999999999,8.00334,7.64585,7.73607,7.68807,7.7259899999999995
7937,17238245,7.8320300000000005,7.953289999999999,8.09752,7.88315,8.094289999999999,8.17164,8.07625
7938,17238278,11.8685,11.9203,12.0579,11.7578,11.977,12.102,12.0627
7939,17238291,7.044810000000001,7.29011,7.39009,8.36134,7.300339999999999,7.0343800000000005,6.54049
7940,17238293,7.427980000000001,6.81319,7.418489999999999,7.78607,6.88842,6.707510000000001,6.79852
7941,17238295,5.9633199999999995,4.75415,5.16611,5.24214,4.94377,4.996180000000001,4.65014
7942,17238318,5.56764,5.09503,5.31241,5.33305,5.289619999999999,5.12395,4.86871
7943,17238325,7.70525,6.54331,7.17355,6.50281,6.74913,7.462389999999999,7.31913
7944,17238359,4.2398,3.9537199999999997,4.1247,4.27413,3.96967,3.80865,3.77116
7945,17238363,4.54964,4.10009,4.39723,4.39893,4.2735199999999995,4.40625,4.07222
7946,17238367,7.23495,6.43917,7.2145,6.16065,6.7526399999999995,6.903989999999999,7.249410000000001
7947,17238394,8.66785,8.03219,8.50832,8.21348,8.6413,8.81413,8.83774
7948,17238424,9.4355,8.96074,8.98766,8.95208,8.67035,9.246939999999999,9.10237
7949,17238433,9.55824,9.69784,10.1359,9.59873,9.91496,10.0759,10.4502
7950,17238447,4.885190000000001,4.7899199999999995,5.28247,5.38934,4.76043,5.26304,4.98537
7951,17238449,7.61988,9.28527,10.0077,9.26857,9.45261,9.39935,9.29244
7952,17238482,7.94186,7.50518,8.04148,7.5141,7.494510000000001,8.102089999999999,7.99472
7953,17238492,5.60346,5.47589,5.639480000000001,5.86921,5.71862,5.92525,6.25558
7954,17238494,9.10726,8.016580000000001,8.563180000000001,8.32915,8.6288,8.594289999999999,8.3329
7955,17238525,5.72878,4.72492,5.0351,4.8834800000000005,4.87705,5.04051,5.05437
7956,17238528,4.833,4.38702,4.701890000000001,4.42437,4.81184,4.71675,4.547680000000001
7957,17238532,5.423019999999999,5.1977,5.09204,5.542009999999999,5.21934,5.35041,5.43519
7958,17238535,5.67626,5.0527,5.11254,5.09928,5.0643,5.29812,5.032109999999999
7959,17238549,6.67254,6.44131,6.612539999999999,6.77952,6.5800600000000005,6.662210000000001,6.619489999999999
7960,17238558,6.75559,6.8107,6.3434800000000005,6.59513,6.34054,6.52104,7.10434
7961,17238571,8.2471,8.20556,8.53911,8.53308,8.40419,8.56093,8.58491
7962,17238580,8.51415,8.67583,8.670739999999999,8.7728,8.87792,8.56583,8.920639999999999
7963,17238594,9.86,10.55,10.2656,10.3655,10.4357,10.7158,10.9176
7964,17238605,6.41804,7.6489899999999995,6.12495,6.45028,7.556430000000001,7.7023,8.66012
7965,17238636,4.25577,4.18652,3.08493,3.53481,4.250780000000001,3.65182,4.72191
7966,17238638,5.19404,5.21572,4.6477,4.4615599999999995,4.92333,4.723669999999999,4.88532
7967,17238642,3.75956,3.7132099999999997,2.94423,3.5428900000000003,3.58554,3.11362,3.2732099999999997
7968,17238646,3.08898,3.03076,2.5348,3.0948599999999997,2.9958,2.90066,2.8105700000000002
7969,17238648,2.01412,2.4660599999999997,2.50507,2.99443,2.03157,2.03157,2.58561
7970,17238650,2.79645,1.46187,1.80938,4.39844,2.26499,2.14507,2.03029
7971,17238652,3.6236599999999997,3.30511,3.47226,3.5939699999999997,3.44792,3.40349,2.84071
7972,17238654,3.79448,4.11992,3.9722199999999996,5.1407,3.78905,3.9052599999999997,4.14634
7973,17238656,2.97133,2.38156,2.62019,2.9982900000000003,2.6707799999999997,2.65026,2.75619
7974,17238659,2.43476,2.1811,2.09517,3.19905,2.29156,2.35117,1.97813
7975,17238661,3.26892,2.88941,3.42204,4.86344,4.101319999999999,3.32407,3.6174699999999995
7976,17238663,2.6488400000000003,2.14292,2.02821,2.7467599999999996,1.6438400000000002,1.45442,1.6393099999999998
7977,17238665,2.88751,2.51747,3.06889,2.4694,2.97129,3.19165,2.82859
7978,17238667,2.58648,2.2995,2.4325099999999997,2.9641,3.3692599999999997,2.42447,2.9083
7979,17238669,2.70695,2.8805400000000003,3.12177,3.44956,2.94232,3.18266,3.3372900000000003
7980,17238671,3.25005,3.05273,2.5322400000000003,3.27048,3.3252300000000004,2.90698,3.0869
7981,17238675,2.43486,2.69225,3.4441599999999997,2.48202,2.87343,2.39832,2.40082
7982,17238677,4.14251,3.9525,4.053719999999999,4.26382,3.75852,3.79941,4.16345
7983,17238679,3.47594,3.05114,4.38791,3.79065,3.5891800000000003,3.9438,4.1066199999999995
7984,17238681,2.16489,2.65453,2.5137099999999997,2.92932,2.29641,2.4628,2.75493
7985,17238683,2.12879,1.9304,2.7313400000000003,2.31423,1.95288,2.2239,2.47242
7986,17238685,2.98782,3.15216,2.56113,3.7667800000000002,3.3787,3.40027,3.36459
7987,17238687,1.34461,1.5699100000000001,1.9119099999999998,2.7281299999999997,1.90977,1.55505,1.6110200000000001
7988,17238689,3.4151800000000003,2.92103,2.80997,3.80058,3.5923599999999998,3.04966,3.07868
7989,17238691,1.7109400000000001,1.51053,1.8641,1.9030099999999999,1.73643,1.7437099999999999,1.44984
7990,17238695,1.5520399999999999,1.9555200000000001,1.8025400000000003,1.30358,1.55748,1.5755299999999999,1.51349
7991,17238697,4.50156,4.07383,4.56541,4.69258,4.47955,4.41994,4.37541
7992,17238701,2.98202,3.4814300000000005,3.26673,3.84435,3.3846800000000004,2.8717,3.6267300000000002
7993,17238703,2.7117299999999998,2.97336,2.66617,2.6539,3.17461,2.70054,3.59219
7994,17238705,3.46924,2.79875,3.14561,3.5367900000000003,2.9516400000000003,2.9081599999999996,3.15181
7995,17238718,4.9618400000000005,5.05089,4.68262,6.11002,5.18412,5.15449,5.27177
7996,17238722,4.4508,4.42077,4.48053,3.7446,4.4669,4.5199,4.11103
7997,17238731,3.5925,3.8269800000000003,3.67314,3.8206800000000003,3.7994199999999996,3.7314,3.4946699999999997
7998,17238736,2.54733,2.4760400000000002,2.28075,2.87034,2.50811,2.44672,2.77409
7999,17238738,6.763719999999999,6.21437,6.96594,6.4695800000000006,6.6783399999999995,6.8921600000000005,6.87294
8000,17238742,4.7798099999999994,4.23693,4.5483400000000005,3.9395,4.49069,4.36412,4.4836599999999995
8001,17238758,3.8289800000000005,4.00021,3.98895,3.9967599999999996,3.89413,3.94501,3.8827800000000003
8002,17238760,4.451919999999999,4.05872,4.55461,5.08827,3.9598699999999996,4.2667,4.555540000000001
8003,17238762,4.30443,4.64353,5.04029,4.39158,4.38285,4.63532,4.32923
8004,17238822,3.9050599999999998,3.6804699999999997,4.509869999999999,4.2104099999999995,3.3900900000000003,3.50211,3.2282599999999997
8005,17238824,5.2083,5.31996,5.50424,5.63479,5.35586,5.23733,5.2085300000000005
8006,17238826,4.54566,4.61569,4.775919999999999,4.48022,4.10714,4.5353699999999995,4.39834
8007,17238828,4.340730000000001,4.050669999999999,4.55679,4.32667,4.40765,4.5934,4.59845
8008,17238830,3.74899,3.87583,4.363519999999999,3.72709,3.47373,3.25578,3.8539199999999996
8009,17238832,4.38433,4.26591,5.2785400000000005,4.66513,3.9627,3.81164,3.9643
8010,17238834,4.01336,4.16786,4.5478,4.55835,3.51376,4.3479,3.76789
8011,17238836,1.97859,1.4129399999999999,1.95023,1.9538099999999998,2.10301,1.8044799999999999,1.7428299999999999
8012,17238838,3.26702,3.3582699999999996,3.3042,3.1583,3.16932,3.3915300000000004,2.97917
8013,17238840,3.65979,3.74977,4.177630000000001,3.02786,3.59395,3.12257,3.24474
8014,17238842,4.337619999999999,4.56948,4.72018,4.65704,4.32942,4.1064300000000005,4.037719999999999
8015,17238844,4.75442,4.82484,5.4722800000000005,4.69522,4.40551,4.53458,4.28263
8016,17238846,4.43993,4.56689,5.32252,3.87449,4.51227,4.53184,3.6147199999999997
8017,17238848,4.87413,5.28474,5.64883,4.79608,5.01106,4.8888,4.974130000000001
8018,17238850,4.35665,4.41593,4.80547,4.08115,3.97919,3.6954599999999997,3.9214599999999997
8019,17238852,4.20748,3.85339,4.92401,4.39797,4.268330000000001,4.1419,4.02797
8020,17238854,3.4827,3.14795,4.10164,3.12501,3.65171,3.1206400000000003,3.07451
8021,17238856,4.05345,4.01231,3.7681199999999997,4.045640000000001,4.1860800000000005,3.2366599999999996,3.73121
8022,17238858,4.035830000000001,4.3560099999999995,4.30219,4.1403099999999995,3.11979,3.437,4.05342
8023,17238860,4.4189300000000005,5.0357400000000005,5.01729,4.99146,5.0283,4.4426,4.69088
8024,17238862,4.11534,4.02257,4.38238,3.8976699999999997,4.46284,4.02603,4.23345
8025,17238864,4.75322,5.18248,5.3464599999999995,4.062819999999999,5.1658599999999995,4.7689699999999995,4.7689699999999995
8026,17238866,4.014390000000001,3.95825,4.1273800000000005,4.08137,3.93966,4.07416,3.7043800000000005
8027,17238868,4.778169999999999,4.38225,5.0201400000000005,4.818919999999999,4.2641800000000005,4.122319999999999,3.78409
8028,17238870,5.37515,5.40729,5.5313300000000005,5.62354,5.23185,5.22273,5.17497
8029,17238872,4.75371,4.17994,4.93536,4.89619,3.9968199999999996,4.48615,4.28869
8030,17238874,5.70257,5.8949300000000004,6.71166,6.19415,5.79056,5.52284,5.34614
8031,17238876,4.20558,4.58389,4.53702,4.55967,4.281630000000001,4.5095,4.22777
8032,17238878,4.86072,4.62775,5.24386,4.37404,4.77196,4.7296,4.60401
8033,17238880,3.8416099999999997,4.37038,5.170669999999999,4.553380000000001,4.13746,3.4061800000000004,3.5760099999999997
8034,17238882,4.8013,4.95563,4.95563,5.32419,4.6333400000000005,4.82549,4.5914
8035,17238884,3.1,3.30231,4.0149099999999995,3.0072200000000002,3.0813599999999997,3.10146,2.96583
8036,17238886,5.36465,6.03945,5.9208099999999995,5.80002,5.45622,5.81836,5.62864
8037,17238888,4.9499699999999995,5.35225,5.41119,5.42416,4.25819,5.03996,4.1693
8038,17238890,4.39582,4.28453,5.5136199999999995,3.98326,4.33798,4.03911,4.167680000000001
8039,17238892,3.38257,3.8921300000000003,4.2991,3.34836,3.11501,3.65257,2.99421
8040,17238894,5.37194,5.23644,4.801480000000001,4.81776,5.4442900000000005,5.32691,5.05239
8041,17238896,5.01486,5.14043,5.5798,5.34566,5.08945,4.78554,4.95028
8042,17238898,4.47092,4.78866,4.97157,5.03187,4.90241,4.7436300000000005,4.28695
8043,17238900,4.14509,4.3463400000000005,4.35735,4.0706,4.3743,4.31959,4.03065
8044,17238902,5.49012,5.20426,5.08752,5.18351,5.17737,5.53627,5.278169999999999
8045,17238904,3.6223300000000003,4.07609,4.08756,3.7503699999999998,4.20496,4.0034,3.86159
8046,17238906,6.03829,6.27367,6.16829,5.76185,5.64182,6.0221800000000005,5.86103
8047,17238908,4.75818,4.5522800000000005,5.25481,5.067019999999999,4.948919999999999,4.8628800000000005,4.89286
8048,17238910,4.27834,4.41336,4.76026,4.35382,4.58838,4.279780000000001,4.35366
8049,17238912,5.12028,5.15385,5.4524,5.14733,4.8878,4.96242,4.67686
8050,17238914,1.8,1.8054299999999999,2.24153,1.92389,1.6094,1.3538299999999999,1.6721099999999998
8051,17238916,5.77421,5.67951,5.72001,5.60391,5.52484,5.83535,5.49108
8052,17238918,3.7638300000000005,3.8483,3.63406,3.6265099999999997,4.006880000000001,3.5807800000000003,3.5651300000000004
8053,17238920,4.280530000000001,4.0961099999999995,5.72305,4.40255,4.3945300000000005,4.2641599999999995,3.6396900000000003
