"active.cases.percentage","expression.mappings","expression_data_geneId_binary.txt - % active/dysregulated","expression_data_geneId_binary.txt - Total active/dysregulated","HGNC","in.negative.list","in.positive.list","is.exception","is.mapped.to.datasets","name","node.hits","node.hits.normalized","node.total.hits","node.total.hits.normalized","selected","shared name"
"0.0","1","0.0","0","IGF2R","false","false","true","yes","3482","0","0.0","0","0.0","false","3482"
"0.0","1","0.0","0","VLDLR","false","false","true","yes","7436","0","0.0","0","0.0","false","7436"
"0.0","1","0.0","0","LPL","false","false","true","yes","4023","0","0.0","0","0.0","false","4023"
"0.0","0","0.0","0","XPOT","false","false","true","no","11260","0","0.0","0","0.0","false","11260"
"0.0","1","0.0","0","EPB41L1","false","false","true","yes","2036","0","0.0","0","0.0","false","2036"
"0.0","1","0.0","0","DRD2","false","false","true","yes","1813","0","0.0","0","0.0","false","1813"
"0.0","1","0.0","0","MYOZ3","false","false","true","yes","91977","0","0.0","0","0.0","false","91977"
"0.0","0","0.0","0","ITGA9","false","false","true","no","3680","0","0.0","0","0.0","false","3680"
"0.0","1","0.0","0","CPSF1","false","false","true","yes","29894","0","0.0","0","0.0","false","29894"
"0.0","1","0.0","0","LAMA1","false","false","true","yes","284217","0","0.0","0","0.0","false","284217"
"0.0","0","0.0","0","FCER1G","false","false","true","no","2207","0","0.0","0","0.0","false","2207"
"0.0","1","0.0","0","SYK","false","false","true","yes","6850","0","0.0","0","0.0","false","6850"
"0.0","1","0.0","0","MLXIP","false","false","true","yes","22877","0","0.0","0","0.0","false","22877"
"0.0","1","0.0","0","CTNNBIP1","false","false","true","yes","56998","0","0.0","0","0.0","false","56998"
"0.0","1","0.0","0","LIMS1","false","false","true","yes","3987","0","0.0","0","0.0","false","3987"
"0.0","1","0.0","0","PARVA","false","false","true","yes","55742","0","0.0","0","0.0","false","55742"
"0.0","1","0.0","0","EDA","false","false","true","yes","1896","0","0.0","0","0.0","false","1896"
"0.0","0","0.0","0","EDAR","false","false","true","no","10913","0","0.0","0","0.0","false","10913"
"0.0","1","0.0","0","FBLN2","false","false","true","yes","2199","0","0.0","0","0.0","false","2199"
"0.0","1","0.0","0","BCAN","false","false","true","yes","63827","0","0.0","0","0.0","false","63827"
"0.0","1","0.0","0","ING4","false","false","true","yes","51147","0","0.0","0","0.0","false","51147"
"0.0","1","0.0","0","VCL","false","false","true","yes","7414","0","0.0","0","0.0","false","7414"
"0.0","1","0.0","0","CALM3","false","false","true","yes","808","0","0.0","0","0.0","false","808"
"0.0","1","0.0","0","PPEF1","false","false","true","yes","5475","0","0.0","0","0.0","false","5475"
"0.0","1","0.0","0","SMN1","false","false","true","yes","6606","0","0.0","0","0.0","false","6606"
"0.0","0","0.0","0","MED18","false","false","true","no","54797","0","0.0","0","0.0","false","54797"
"0.0","1","0.0","0","EIF2D","false","false","true","yes","1939","0","0.0","0","0.0","false","1939"
"0.0","1","0.0","0","MED22","false","false","true","yes","6837","0","0.0","0","0.0","false","6837"
"0.0","0","0.0","0","MED11","false","false","true","no","400569","0","0.0","0","0.0","false","400569"
"0.0","1","0.0","0","CD1D","false","false","true","yes","912","0","0.0","0","0.0","false","912"
"0.0","1","0.0","0","CD74","false","false","true","yes","972","0","0.0","0","0.0","false","972"
"0.0","1","0.0","0","HSPG2","false","false","true","yes","3339","0","0.0","0","0.0","false","3339"
"0.0","1","0.0","0","PUF60","false","false","true","yes","22827","0","0.0","0","0.0","false","22827"
"0.0","1","0.0","0","HBA2","false","false","true","yes","3040","0","0.0","0","0.0","false","3040"
"0.0","0","0.0","0",,"false","false","true","no","85344","0","0.0","0","0.0","false","85344"
"0.0","1","0.0","0","GRIK2","false","false","true","yes","2898","0","0.0","0","0.0","false","2898"
"0.0","0","0.0","0","EPRS","false","false","true","no","2058","0","0.0","0","0.0","false","2058"
"0.0","1","0.0","0","KCNA5","false","false","true","yes","3741","0","0.0","0","0.0","false","3741"
"0.0","1","0.0","0","ALB","false","false","true","yes","213","0","0.0","0","0.0","false","213"
"0.0","1","0.0","0","CARM1","false","false","true","yes","10498","0","0.0","0","0.0","false","10498"
"0.0","0","0.0","0","INS","false","false","true","no","3630","0","0.0","0","0.0","false","3630"
"0.0","1","0.0","0","GRM7","false","false","true","yes","2917","0","0.0","0","0.0","false","2917"
"0.0","0","0.0","0","TNS4","false","false","true","no","84951","0","0.0","0","0.0","false","84951"
"0.0","1","0.0","0","TRIP12","false","false","true","yes","9320","0","0.0","0","0.0","false","9320"
"0.0","0","0.0","0","RMRP","false","false","true","no","6023","0","0.0","0","0.0","false","6023"
"0.0","1","0.0","0","POP4","false","false","true","yes","10775","0","0.0","0","0.0","false","10775"
"0.0","1","0.0","0","SF3B1","false","false","true","yes","23451","0","0.0","0","0.0","false","23451"
"0.0","0","0.0","0","SCUBE2","false","false","true","no","57758","0","0.0","0","0.0","false","57758"
"0.0","1","0.0","0","SCUBE1","false","false","true","yes","80274","0","0.0","0","0.0","false","80274"
"0.0","0","0.0","0","PRKCH","false","false","true","no","5583","0","0.0","0","0.0","false","5583"
"0.0","0","0.0","0","BCKDK","false","false","true","no","10295","0","0.0","0","0.0","false","10295"
"0.0","1","0.0","0","BLOC1S5","false","false","true","yes","63915","0","0.0","0","0.0","false","63915"
"0.0","1","0.0","0","GRIA4","false","false","true","yes","2893","0","0.0","0","0.0","false","2893"
"0.0","1","0.0","0","SOCS6","false","false","true","yes","9306","0","0.0","0","0.0","false","9306"
"0.0","1","0.0","0","IRS4","false","false","true","yes","8471","0","0.0","0","0.0","false","8471"
"0.0","0","0.0","0","RCC2","false","false","true","no","55920","0","0.0","0","0.0","false","55920"
"0.0","1","0.0","0","SALL4","false","false","true","yes","57167","0","0.0","0","0.0","false","57167"
"0.0","0","0.0","0","SOS2","false","false","true","no","6655","0","0.0","0","0.0","false","6655"
"0.0","0","0.0","0","REL","false","false","true","no","5966","0","0.0","0","0.0","false","5966"
"0.0","1","0.0","0","RAD50","false","false","true","yes","10111","0","0.0","0","0.0","false","10111"
"0.0","0","0.0","0","TERF2IP","false","false","true","no","54386","0","0.0","0","0.0","false","54386"
"0.0","0","0.0","0","WASL","false","false","true","no","8976","0","0.0","0","0.0","false","8976"
"0.0","1","0.0","0","SPTBN1","false","false","true","yes","6711","0","0.0","0","0.0","false","6711"
"0.0","1","0.0","0","RAD23A","false","false","true","yes","5886","0","0.0","0","0.0","false","5886"
"0.0","1","0.0","0","BBC3","false","false","true","yes","27113","0","0.0","0","0.0","false","27113"
"0.0","0","0.0","0","BCL2A1","false","false","true","no","597","0","0.0","0","0.0","false","597"
"0.0","1","0.0","0","KLKB1","false","false","true","yes","3818","0","0.0","0","0.0","false","3818"
"0.0","1","0.0","0","SHKBP1","false","false","true","yes","92799","0","0.0","0","0.0","false","92799"
"0.0","0","0.0","0","HOXA9","false","false","true","no","3205","0","0.0","0","0.0","false","3205"
"0.0","1","0.0","0","USP6","false","false","true","yes","9098","0","0.0","0","0.0","false","9098"
"0.0","1","0.0","0","ITK","false","false","true","yes","3702","0","0.0","0","0.0","false","3702"
"0.0","1","0.0","0","LHX2","false","false","true","yes","9355","0","0.0","0","0.0","false","9355"
"0.0","1","0.0","0","NCOR2","false","false","true","yes","9612","0","0.0","0","0.0","false","9612"
"0.0","1","0.0","0","CIR1","false","false","true","yes","9541","0","0.0","0","0.0","false","9541"
"0.0","0","0.0","0","TCL6","false","false","true","no","27004","0","0.0","0","0.0","false","27004"
"0.0","1","0.0","0","CCR4","false","false","true","yes","1233","0","0.0","0","0.0","false","1233"
"0.0","0","0.0","0","BACE1","false","false","true","no","23621","0","0.0","0","0.0","false","23621"
"0.0","1","0.0","0","BLK","false","false","true","yes","640","0","0.0","0","0.0","false","640"
"0.0","1","0.0","0","PLCG2","false","false","true","yes","5336","0","0.0","0","0.0","false","5336"
"0.0","1","0.0","0","KCNQ5","false","false","true","yes","56479","0","0.0","0","0.0","false","56479"
"0.0","1","0.0","0","CIB1","false","false","true","yes","10519","0","0.0","0","0.0","false","10519"
"0.0","1","0.0","0","CCNA1","false","false","true","yes","8900","0","0.0","0","0.0","false","8900"
"0.0","1","0.0","0","NTF4","false","false","true","yes","4909","0","0.0","0","0.0","false","4909"
"0.0","1","0.0","0","HLA-DMA","false","false","true","yes","3108","0","0.0","0","0.0","false","3108"
"0.0","0","0.0","0","HLA-DOA","false","false","true","no","3111","0","0.0","0","0.0","false","3111"
"0.0","0","0.0","0","IGBP1","false","false","true","no","3476","0","0.0","0","0.0","false","3476"
"0.0","0","0.0","0","PPP4C","false","false","true","no","5531","0","0.0","0","0.0","false","5531"
"0.0","0","0.0","0","CHUK","false","false","true","no","1147","0","0.0","0","0.0","false","1147"
"0.0","1","0.0","0","KDM5B","false","false","true","yes","10765","0","0.0","0","0.0","false","10765"
"0.0","0","0.0","0","PIAS3","false","false","true","no","10401","0","0.0","0","0.0","false","10401"
"0.0","0","0.0","0","POLE3","false","false","true","no","54107","0","0.0","0","0.0","false","54107"
"0.0","0","0.0","0","DNAJC5","false","false","true","no","80331","0","0.0","0","0.0","false","80331"
"0.0","1","0.0","0","KIF23","false","false","true","yes","9493","0","0.0","0","0.0","false","9493"
"0.0","1","0.0","0","AP4M1","false","false","true","yes","9179","0","0.0","0","0.0","false","9179"
"0.0","1","0.0","0","HNRNPK","false","false","true","yes","3190","0","0.0","0","0.0","false","3190"
"0.0","1","0.0","0","UBE2J1","false","false","true","yes","51465","0","0.0","0","0.0","false","51465"
"0.0","1","0.0","0","CUL4A","false","false","true","yes","8451","0","0.0","0","0.0","false","8451"
"0.0","1","0.0","0","IFNLR1","false","false","true","yes","163702","0","0.0","0","0.0","false","163702"
"0.0","1","0.0","0","BCL11A","false","false","true","yes","53335","0","0.0","0","0.0","false","53335"
"0.0","1","0.0","0","CRY1","false","false","true","yes","1407","0","0.0","0","0.0","false","1407"
"0.0","1","0.0","0","CSNK1E","false","false","true","yes","1454","0","0.0","0","0.0","false","1454"
"0.0","1","0.0","0","EMD","false","false","true","yes","2010","0","0.0","0","0.0","false","2010"
"0.0","1","0.0","0","BCLAF1","false","false","true","yes","9774","0","0.0","0","0.0","false","9774"
"0.0","1","0.0","0","ABLIM3","false","false","true","yes","22885","0","0.0","0","0.0","false","22885"
"0.0","0","0.0","0","AMPH","false","false","true","no","273","0","0.0","0","0.0","false","273"
"0.0","1","0.0","0","CDK5","false","false","true","yes","1020","0","0.0","0","0.0","false","1020"
"0.0","1","0.0","0","CCNG1","false","false","true","yes","900","0","0.0","0","0.0","false","900"
"0.0","1","0.0","0","MEP1B","false","false","true","yes","4225","0","0.0","0","0.0","false","4225"
"0.0","0","0.0","0","OS9","false","false","true","no","10956","0","0.0","0","0.0","false","10956"
"0.0","1","0.0","0","AFTPH","false","false","true","yes","54812","0","0.0","0","0.0","false","54812"
"0.0","1","0.0","0","TWSG1","false","false","true","yes","57045","0","0.0","0","0.0","false","57045"
"0.0","1","0.0","0","BMP4","false","false","true","yes","652","0","0.0","0","0.0","false","652"
"0.0","0","0.0","0","EVPL","false","false","true","no","2125","0","0.0","0","0.0","false","2125"
"0.0","1","0.0","0","PPL","false","false","true","yes","5493","0","0.0","0","0.0","false","5493"
"0.0","1","0.0","0","SERPINI1","false","false","true","yes","5274","0","0.0","0","0.0","false","5274"
"0.0","1","0.0","0","TRAF3IP2","false","false","true","yes","10758","0","0.0","0","0.0","false","10758"
"0.0","1","0.0","0","RAC3","false","false","true","yes","5881","0","0.0","0","0.0","false","5881"
"0.0","1","0.0","0","PRKCI","false","false","true","yes","5584","0","0.0","0","0.0","false","5584"
"0.0","1","0.0","0","MAP2K5","false","false","true","yes","5607","0","0.0","0","0.0","false","5607"
"0.0","1","0.0","0","DRP2","false","false","true","yes","1821","0","0.0","0","0.0","false","1821"
"0.0","1","0.0","0","CDCP1","false","false","true","yes","64866","0","0.0","0","0.0","false","64866"
"0.0","1","0.0","0","BMP7","false","false","true","yes","655","0","0.0","0","0.0","false","655"
"0.0","1","0.0","0","PDLIM5","false","false","true","yes","10611","0","0.0","0","0.0","false","10611"
"0.0","1","0.0","0","EIF2B1","false","false","true","yes","1967","0","0.0","0","0.0","false","1967"
"0.0","0","0.0","0","PTPRF","false","false","true","no","5792","0","0.0","0","0.0","false","5792"
"0.0","1","0.0","0","TES","false","false","true","yes","26136","0","0.0","0","0.0","false","26136"
"0.0","1","0.0","0","PPFIBP2","false","false","true","yes","8495","0","0.0","0","0.0","false","8495"
"0.0","1","0.0","0","MTCH1","false","false","true","yes","23787","0","0.0","0","0.0","false","23787"
"0.0","1","0.0","0","CPE","false","false","true","yes","1363","0","0.0","0","0.0","false","1363"
"0.0","0","0.0","0","PMCH","false","false","true","no","5367","0","0.0","0","0.0","false","5367"
"0.0","1","0.0","0","MAP2","false","false","true","yes","4133","0","0.0","0","0.0","false","4133"
"0.0","0","0.0","0","MARK4","false","false","true","no","57787","0","0.0","0","0.0","false","57787"
"0.0","1","0.0","0","SLPI","false","false","true","yes","6590","0","0.0","0","0.0","false","6590"
"0.0","1","0.0","0","GRN","false","false","true","yes","2896","0","0.0","0","0.0","false","2896"
"0.0","1","0.0","0","RRN3","false","false","true","yes","54700","0","0.0","0","0.0","false","54700"
"0.0","1","0.0","0","LAT","false","false","true","yes","27040","0","0.0","0","0.0","false","27040"
"0.0","1","0.0","0","UBE2K","false","false","true","yes","3093","0","0.0","0","0.0","false","3093"
"0.0","1","0.0","0","NPAS4","false","false","true","yes","266743","0","0.0","0","0.0","false","266743"
"0.0","0","0.0","0",,"false","false","true","no","50818","0","0.0","0","0.0","false","50818"
"0.0","1","0.0","0","SPAG1","false","false","true","yes","6674","0","0.0","0","0.0","false","6674"
"0.0","1","0.0","0","KAT2B","false","false","true","yes","8850","0","0.0","0","0.0","false","8850"
"0.0","1","0.0","0","COL4A2","false","false","true","yes","1284","0","0.0","0","0.0","false","1284"
"0.0","1","0.0","0","COL4A1","false","false","true","yes","1282","0","0.0","0","0.0","false","1282"
"0.0","1","0.0","0","CKS2","false","false","true","yes","1164","0","0.0","0","0.0","false","1164"
"0.0","1","0.0","0","CASP8AP2","false","false","true","yes","9994","0","0.0","0","0.0","false","9994"
"0.0","0","0.0","0","GPS2","false","false","true","no","2874","0","0.0","0","0.0","false","2874"
"0.0","1","0.0","0","TBL1X","false","false","true","yes","6907","0","0.0","0","0.0","false","6907"
"0.0","1","0.0","0","SHANK1","false","false","true","yes","50944","0","0.0","0","0.0","false","50944"
"0.0","1","0.0","0","NLRP3","false","false","true","yes","114548","0","0.0","0","0.0","false","114548"
"0.0","1","0.0","0","OXTR","false","false","true","yes","5021","0","0.0","0","0.0","false","5021"
"0.0","1","0.0","0","RBX1","false","false","true","yes","9978","0","0.0","0","0.0","false","9978"
"0.0","1","0.0","0","GRM5","false","false","true","yes","2915","0","0.0","0","0.0","false","2915"
"0.0","1","0.0","0","ADCY1","false","false","true","yes","107","0","0.0","0","0.0","false","107"
"0.0","1","0.0","0","ADCY2","false","false","true","yes","108","0","0.0","0","0.0","false","108"
"0.0","1","0.0","0","CDKN2A","false","false","true","yes","1029","0","0.0","0","0.0","false","1029"
"0.0","1","0.0","0","SERTAD1","false","false","true","yes","29950","0","0.0","0","0.0","false","29950"
"0.0","1","0.0","0","THOC1","false","false","true","yes","9984","0","0.0","0","0.0","false","9984"
"0.0","1","0.0","0","APBA1","false","false","true","yes","320","0","0.0","0","0.0","false","320"
"0.0","1","0.0","0","MKRN2","false","false","true","yes","23609","0","0.0","0","0.0","false","23609"
"0.0","1","0.0","0","HCLS1","false","false","true","yes","3059","0","0.0","0","0.0","false","3059"
"0.0","1","0.0","0","HS1BP3","false","false","true","yes","64342","0","0.0","0","0.0","false","64342"
"0.0","1","0.0","0","EPS8","false","false","true","yes","2059","0","0.0","0","0.0","false","2059"
"0.0","1","0.0","0","LMNB1","false","false","true","yes","4001","0","0.0","0","0.0","false","4001"
"0.0","1","0.0","0","PRPH","false","false","true","yes","5630","0","0.0","0","0.0","false","5630"
"0.0","0","0.0","0","IKZF5","false","false","true","no","64376","0","0.0","0","0.0","false","64376"
"0.0","0","0.0","0","DAZL","false","false","true","no","1618","0","0.0","0","0.0","false","1618"
"0.0","0","0.0","0","ARID3B","false","false","true","no","10620","0","0.0","0","0.0","false","10620"
"0.0","1","0.0","0","LATS1","false","false","true","yes","9113","0","0.0","0","0.0","false","9113"
"0.0","1","0.0","0","ZYX","false","false","true","yes","7791","0","0.0","0","0.0","false","7791"
"0.0","1","0.0","0","BTG1","false","false","true","yes","694","0","0.0","0","0.0","false","694"
"0.0","0","0.0","0","HOXB9","false","false","true","no","3219","0","0.0","0","0.0","false","3219"
"0.0","1","0.0","0","JUNB","false","false","true","yes","3726","0","0.0","0","0.0","false","3726"
"0.0","1","0.0","0","GLS2","false","false","true","yes","27165","0","0.0","0","0.0","false","27165"
"0.0","1","0.0","0","NUP98","false","false","true","yes","4928","0","0.0","0","0.0","false","4928"
"0.0","1","0.0","0","KCNH8","false","false","true","yes","131096","0","0.0","0","0.0","false","131096"
"0.0","1","0.0","0","EBF1","false","false","true","yes","1879","0","0.0","0","0.0","false","1879"
"0.0","1","0.0","0","ZNF521","false","false","true","yes","25925","0","0.0","0","0.0","false","25925"
"0.0","1","0.0","0","ILK","false","false","true","yes","3611","0","0.0","0","0.0","false","3611"
"0.0","1","0.0","0","PDK1","false","false","true","yes","5163","0","0.0","0","0.0","false","5163"
"0.0","1","0.0","0","CARD8","false","false","true","yes","22900","0","0.0","0","0.0","false","22900"
"0.0","1","0.0","0","CARD18","false","false","true","yes","59082","0","0.0","0","0.0","false","59082"
"0.0","1","0.0","0","PLXND1","false","false","true","yes","23129","0","0.0","0","0.0","false","23129"
"0.0","1","0.0","0","FABP3","false","false","true","yes","2170","0","0.0","0","0.0","false","2170"
"0.0","1","0.0","0","TNNI3K","false","false","true","yes","51086","0","0.0","0","0.0","false","51086"
"0.0","0","0.0","0","TRMT13","false","false","true","no","54482","0","0.0","0","0.0","false","54482"
"0.0","1","0.0","0","NECTIN3","false","false","true","yes","25945","0","0.0","0","0.0","false","25945"
"0.0","1","0.0","0","SYT12","false","false","true","yes","91683","0","0.0","0","0.0","false","91683"
"0.0","0","0.0","0","H3F3A","false","false","true","no","3020","0","0.0","0","0.0","false","3020"
"0.0","1","0.0","0","FAM110A","false","false","true","yes","83541","0","0.0","0","0.0","false","83541"
"0.0","1","0.0","0","AVEN","false","false","true","yes","57099","0","0.0","0","0.0","false","57099"
"0.0","1","0.0","0","NTRK1","false","false","true","yes","4914","0","0.0","0","0.0","false","4914"
"0.0","1","0.0","0","MAP4K5","false","false","true","yes","11183","0","0.0","0","0.0","false","11183"
"0.0","1","0.0","0","KRT7","false","false","true","yes","3855","0","0.0","0","0.0","false","3855"
"0.0","1","0.0","0","DOK4","false","false","true","yes","55715","0","0.0","0","0.0","false","55715"
"0.0","1","0.0","0","SRPK1","false","false","true","yes","6732","0","0.0","0","0.0","false","6732"
"0.0","1","0.0","0","MED17","false","false","true","yes","9440","0","0.0","0","0.0","false","9440"
"0.0","1","0.0","0","CALD1","false","false","true","yes","800","0","0.0","0","0.0","false","800"
"0.0","0","0.0","0","UBE2E1","false","false","true","no","7324","0","0.0","0","0.0","false","7324"
"0.0","0","0.0","0","GNG4","false","false","true","no","2786","0","0.0","0","0.0","false","2786"
"0.0","1","0.0","0","PYY","false","false","true","yes","5697","0","0.0","0","0.0","false","5697"
"0.0","0","0.0","0","DLC1","false","false","true","no","10395","0","0.0","0","0.0","false","10395"
"0.0","1","0.0","0","CACNA1A","false","false","true","yes","773","0","0.0","0","0.0","false","773"
"0.0","1","0.0","0","NES","false","false","true","yes","10763","0","0.0","0","0.0","false","10763"
"0.0","0","0.0","0","CCL17","false","false","true","no","6361","0","0.0","0","0.0","false","6361"
"0.0","0","0.0","0","PRPH2","false","false","true","no","5961","0","0.0","0","0.0","false","5961"
"0.0","1","0.0","0","EFEMP1","false","false","true","yes","2202","0","0.0","0","0.0","false","2202"
"0.0","1","0.0","0","PRKACB","false","false","true","yes","5567","0","0.0","0","0.0","false","5567"
"0.0","1","0.0","0","GATA1","false","false","true","yes","2623","0","0.0","0","0.0","false","2623"
"0.0","0","0.0","0","RABEP1","false","false","true","no","9135","0","0.0","0","0.0","false","9135"
"0.0","1","0.0","0","KPTN","false","false","true","yes","11133","0","0.0","0","0.0","false","11133"
"0.0","1","0.0","0","NUDC","false","false","true","yes","10726","0","0.0","0","0.0","false","10726"
"0.0","1","0.0","0","TPT1","false","false","true","yes","7178","0","0.0","0","0.0","false","7178"
"0.0","0","0.0","0","LSM11","false","false","true","no","134353","0","0.0","0","0.0","false","134353"
"0.0","0","0.0","0","TFPI2","false","false","true","no","7980","0","0.0","0","0.0","false","7980"
"0.0","0","0.0","0","S1PR2","false","false","true","no","9294","0","0.0","0","0.0","false","9294"
"0.0","1","0.0","0","GNGT1","false","false","true","yes","2792","0","0.0","0","0.0","false","2792"
"0.0","1","0.0","0","EMP3","false","false","true","yes","2014","0","0.0","0","0.0","false","2014"
"0.0","1","0.0","0","SEC24D","false","false","true","yes","9871","0","0.0","0","0.0","false","9871"
"0.0","0","0.0","0","SERPINA2","false","false","true","no","390502","0","0.0","0","0.0","false","390502"
"0.0","0","0.0","0","UBE2G1","false","false","true","no","7326","0","0.0","0","0.0","false","7326"
"0.0","1","0.0","0","NF2","false","false","true","yes","4771","0","0.0","0","0.0","false","4771"
"0.0","1","0.0","0","FZD5","false","false","true","yes","7855","0","0.0","0","0.0","false","7855"
"0.0","1","0.0","0","WNT5A","false","false","true","yes","7474","0","0.0","0","0.0","false","7474"
"0.0","0","0.0","0","IPCEF1","false","false","true","no","26034","0","0.0","0","0.0","false","26034"
"0.0","0","0.0","0","CD226","false","false","true","no","10666","0","0.0","0","0.0","false","10666"
"0.0","1","0.0","0","PTGDS","false","false","true","yes","5730","0","0.0","0","0.0","false","5730"
"0.0","1","0.0","0","TNFSF18","false","false","true","yes","8995","0","0.0","0","0.0","false","8995"
"0.0","1","0.0","0","TNFRSF18","false","false","true","yes","8784","0","0.0","0","0.0","false","8784"
"0.0","1","0.0","0","KCNJ11","false","false","true","yes","3767","0","0.0","0","0.0","false","3767"
"0.0","1","0.0","0","ABCC9","false","false","true","yes","10060","0","0.0","0","0.0","false","10060"
"0.0","0","0.0","0","PPP1R2","false","false","true","no","5504","0","0.0","0","0.0","false","5504"
"0.0","0","0.0","0","PPP1R9B","false","false","true","no","84687","0","0.0","0","0.0","false","84687"
"0.0","1","0.0","0","RPS6KA1","false","false","true","yes","6195","0","0.0","0","0.0","false","6195"
"0.0","0","0.0","0","CYBA","false","false","true","no","1535","0","0.0","0","0.0","false","1535"
"0.0","1","0.0","0","IL1B","false","false","true","yes","3553","0","0.0","0","0.0","false","3553"
"0.0","1","0.0","0","TOP2B","false","false","true","yes","7155","0","0.0","0","0.0","false","7155"
"0.0","1","0.0","0","PINX1","false","false","true","yes","54984","0","0.0","0","0.0","false","54984"
"0.0","0","0.0","0","FCGR2A","false","false","true","no","2212","0","0.0","0","0.0","false","2212"
"0.0","1","0.0","0","ARHGAP17","false","false","true","yes","55114","0","0.0","0","0.0","false","55114"
"0.0","1","0.0","0","STIP1","false","false","true","yes","10963","0","0.0","0","0.0","false","10963"
"0.0","1","0.0","0","VPS45","false","false","true","yes","11311","0","0.0","0","0.0","false","11311"
"0.0","1","0.0","0","MAP2K6","false","false","true","yes","5608","0","0.0","0","0.0","false","5608"
"0.0","0","0.0","0","IGSF8","false","false","true","no","93185","0","0.0","0","0.0","false","93185"
"0.0","0","0.0","0","CD81","false","false","true","no","975","0","0.0","0","0.0","false","975"
"0.0","0","0.0","0","HIST2H2AC","false","false","true","no","8338","0","0.0","0","0.0","false","8338"
"0.0","0","0.0","0","EEF1D","false","false","true","no","1936","0","0.0","0","0.0","false","1936"
"0.0","0","0.0","0","GARS","false","false","true","no","2617","0","0.0","0","0.0","false","2617"
"0.0","1","0.0","0","GSN","false","false","true","yes","2934","0","0.0","0","0.0","false","2934"
"0.0","1","0.0","0","IL12RB1","false","false","true","yes","3594","0","0.0","0","0.0","false","3594"
"0.0","0","0.0","0","SENP1","false","false","true","no","29843","0","0.0","0","0.0","false","29843"
"0.0","1","0.0","0","AKT3","false","false","true","yes","10000","0","0.0","0","0.0","false","10000"
"0.0","1","0.0","0","GC","false","false","true","yes","2638","0","0.0","0","0.0","false","2638"
"0.0","1","0.0","0","ACTA1","false","false","true","yes","58","0","0.0","0","0.0","false","58"
"0.0","1","0.0","0","CBX1","false","false","true","yes","10951","0","0.0","0","0.0","false","10951"
"0.0","1","0.0","0","DNMT3B","false","false","true","yes","1789","0","0.0","0","0.0","false","1789"
"0.0","1","0.0","0","AP2A1","false","false","true","yes","160","0","0.0","0","0.0","false","160"
"0.0","1","0.0","0","PTPRH","false","false","true","yes","5794","0","0.0","0","0.0","false","5794"
"0.0","1","0.0","0","TAF6","false","false","true","yes","6878","0","0.0","0","0.0","false","6878"
"0.0","0","0.0","0","MAP4K3","false","false","true","no","8491","0","0.0","0","0.0","false","8491"
"0.0","1","0.0","0","TMPO","false","false","true","yes","7112","0","0.0","0","0.0","false","7112"
"0.0","1","0.0","0","SGTA","false","false","true","yes","6449","0","0.0","0","0.0","false","6449"
"0.0","1","0.0","0","CDH9","false","false","true","yes","1007","1","0.09090909090909091","1","0.05","false","1007"
"0.0","1","0.0","0","CHD4","false","false","true","yes","1108","0","0.0","0","0.0","false","1108"
"0.0","0","0.0","0","IKZF4","false","false","true","no","64375","0","0.0","0","0.0","false","64375"
"0.0","0","0.0","0","TFDP2","false","false","true","no","7029","0","0.0","0","0.0","false","7029"
"0.0","1","0.0","0","HLA-F","false","false","true","yes","3134","0","0.0","0","0.0","false","3134"
"0.0","1","0.0","0","LILRB2","false","false","true","yes","10288","0","0.0","0","0.0","false","10288"
"0.0","1","0.0","0","F7","false","false","true","yes","2155","0","0.0","0","0.0","false","2155"
"0.0","1","0.0","0","CITED4","false","false","true","yes","163732","0","0.0","0","0.0","false","163732"
"0.0","0","0.0","0","GBA","false","false","true","no","2629","0","0.0","0","0.0","false","2629"
"0.0","1","0.0","0","PSAP","false","false","true","yes","5660","0","0.0","0","0.0","false","5660"
"0.0","0","0.0","0","LYZ","false","false","true","no","4069","0","0.0","0","0.0","false","4069"
"0.0","0","0.0","0",,"false","false","true","no","728849","0","0.0","0","0.0","false","728849"
"0.0","1","0.0","0","NEK1","false","false","true","yes","4750","0","0.0","0","0.0","false","4750"
"0.0","1","0.0","0","DHFR","false","false","true","yes","1719","0","0.0","0","0.0","false","1719"
"0.0","1","0.0","0","LCT","false","false","true","yes","3938","0","0.0","0","0.0","false","3938"
"0.0","1","0.0","0","TRAIP","false","false","true","yes","10293","0","0.0","0","0.0","false","10293"
"0.0","0","0.0","0","CEACAM8","false","false","true","no","1088","0","0.0","0","0.0","false","1088"
"0.0","0","0.0","0","SCGB1A1","false","false","true","no","7356","0","0.0","0","0.0","false","7356"
"0.0","0","0.0","0","TBC1D10A","false","false","true","no","83874","0","0.0","0","0.0","false","83874"
"0.0","1","0.0","0","NLK","false","false","true","yes","51701","0","0.0","0","0.0","false","51701"
"0.0","1","0.0","0","ARHGAP1","false","false","true","yes","392","0","0.0","0","0.0","false","392"
"0.0","1","0.0","0","CUL3","false","false","true","yes","8452","0","0.0","0","0.0","false","8452"
"0.0","1","0.0","0","DEDD","false","false","true","yes","9191","0","0.0","0","0.0","false","9191"
"0.0","0","0.0","0","RHOU","false","false","true","no","58480","0","0.0","0","0.0","false","58480"
"0.0","1","0.0","0","FCER1A","false","false","true","yes","2205","0","0.0","0","0.0","false","2205"
"0.0","0","0.0","0","SAP30","false","false","true","no","8819","0","0.0","0","0.0","false","8819"
